student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,traveltime,studytime,failures,schoolsup,famsup,paidTuition,activities,free_time,going_out,mobile_time,tv_watch_time,health,absences,G1,G2,G3,no_of_hours,Average_Grade,Max_Score,G4
506896,MS,F,21,R,GT3,T,2,1,Full_time,Full_time,1,0,0,yes,1,no,2,3,2,0,3,3,20,0,3,17,6,6,18,86
643593,MS,M,19,R,LE3,T,0,0,At_home,At_home,0,4,0,yes,2,yes,3,4,0,1,4,4,8,18,1,12,4,11,16,57
266373,GP,F,17,R,GT3,A,2,0,Full_time,At_home,1,3,0,no,3,yes,1,4,1,0,0,3,4,8,0,7,6,5,7,50
788052,GP,F,20,U,GT3,A,1,2,Full_time,At_home,2,1,0,no,2,yes,2,2,1,2,1,2,3,2,5,12,7,5,12,60
794707,GP,M,16,U,GT3,A,1,0,Full_time,Hybrid,0,1,0,no,2,yes,2,1,3,2,4,2,15,11,16,4,2,10,16,16
248261,MS,M,17,R,LE3,A,2,0,Full_time,Hybrid,2,0,1,yes,1,yes,2,0,4,1,3,3,11,15,17,7,3,11,15,24
762955,GP,M,16,U,LE3,A,1,2,At_home,At_home,2,4,0,no,2,no,2,2,3,3,3,3,18,9,8,8,8,10,9,41
577364,MS,F,14,R,GT3,A,3,1,Hybrid,At_home,1,2,3,yes,1,yes,1,0,2,4,2,5,7,6,19,9,3,12,19,54
164370,GP,M,20,R,LE3,T,1,1,At_home,Full_time,3,2,0,no,3,no,1,1,2,3,2,2,14,2,15,0,6,6,16,6
364065,MS,F,18,R,LE3,A,1,2,At_home,At_home,2,1,0,no,1,no,3,2,2,0,1,4,3,10,7,10,8,9,10,62
727564,GP,F,18,U,GT3,A,0,2,Full_time,Hybrid,0,4,0,no,3,yes,1,1,2,3,2,2,6,8,11,0,7,7,11,1
358741,GP,F,18,R,LE3,A,1,0,At_home,Full_time,2,1,0,yes,3,yes,2,4,1,5,0,0,20,1,0,2,8,0,2,18
102387,GP,F,18,U,GT3,A,0,2,Hybrid,At_home,1,0,0,no,1,yes,1,3,1,5,3,4,11,7,20,2,4,8,18,14
438410,GP,F,20,R,LE3,T,1,0,At_home,Hybrid,1,4,0,no,1,yes,3,1,1,4,0,1,3,8,19,13,8,15,19,70
442510,GP,M,18,R,GT3,A,0,2,At_home,Hybrid,3,2,0,no,2,yes,3,1,0,1,3,4,13,4,11,2,9,6,10,14
331372,MS,M,16,R,GT3,T,0,1,At_home,Full_time,2,3,0,no,3,no,1,1,4,1,1,5,23,16,4,17,3,13,19,101
104825,MS,F,18,R,LE3,T,0,0,Full_time,Hybrid,4,3,0,yes,3,no,1,2,2,2,2,3,4,13,1,2,7,6,13,13
105282,GP,F,20,U,GT3,T,1,0,Full_time,At_home,1,0,2,no,2,no,1,0,3,3,3,3,10,19,1,13,4,11,20,76
610407,MS,F,16,U,GT3,T,0,0,At_home,Hybrid,3,1,0,yes,2,no,2,2,3,2,0,0,12,13,13,5,3,10,12,28
115451,MS,F,15,R,LE3,A,3,2,Hybrid,Full_time,0,0,1,no,2,yes,3,2,0,4,4,5,16,1,12,4,4,5,10,16
352622,GP,M,18,R,LE3,T,2,0,Hybrid,Hybrid,0,5,0,yes,3,no,1,2,2,4,0,5,27,17,12,10,3,11,17,57
862294,GP,M,16,U,GT3,A,2,0,Full_time,Full_time,0,2,1,yes,2,yes,3,3,3,1,2,3,11,8,12,6,0,8,11,28
773265,MS,F,17,U,LE3,A,2,0,Hybrid,At_home,0,5,0,yes,3,yes,2,3,1,2,0,1,17,17,15,1,7,9,16,9
855015,GP,M,15,R,GT3,T,2,1,At_home,Hybrid,1,3,2,no,2,yes,1,5,2,4,2,3,7,10,12,6,8,10,14,17
233770,MS,F,16,R,GT3,A,0,0,Full_time,Hybrid,2,6,2,no,3,yes,1,3,1,4,3,5,-1,15,6,11,8,10,17,50
772252,MS,M,17,R,LE3,A,3,0,Full_time,Full_time,3,5,3,no,2,yes,2,1,3,4,4,3,22,6,9,12,2,10,12,69
882586,GP,M,19,U,GT3,T,1,2,Hybrid,Hybrid,2,5,0,yes,2,no,1,3,2,0,3,4,16,0,0,18,8,6,17,90
672356,MS,F,21,R,GT3,A,1,2,Hybrid,At_home,1,5,0,yes,3,no,2,0,2,3,1,4,18,13,4,4,9,7,11,27
858974,MS,M,16,R,LE3,T,1,1,Hybrid,At_home,2,2,0,no,3,yes,3,3,3,1,1,0,0,4,17,8,5,9,17,28
696014,GP,M,18,U,LE3,T,1,1,Full_time,Full_time,2,0,0,yes,3,yes,2,3,3,1,1,1,25,11,19,5,10,12,19,16
965134,GP,M,16,U,LE3,T,2,0,Full_time,Hybrid,2,4,0,no,1,yes,3,0,0,2,3,1,1,1,10,1,5,3,10,10
522905,MS,M,14,U,LE3,A,2,2,At_home,Hybrid,2,0,0,no,2,no,2,3,0,2,0,2,7,9,3,3,0,3,8,16
332198,MS,M,14,R,LE3,A,0,1,Full_time,Full_time,1,4,0,no,1,no,1,5,2,2,0,1,2,10,16,6,8,11,15,42
131604,MS,F,18,R,LE3,T,2,2,Hybrid,Full_time,4,0,0,yes,1,yes,2,4,3,3,1,0,8,5,5,14,9,7,14,69
214751,GP,F,16,U,GT3,A,0,0,Hybrid,Hybrid,0,3,0,yes,3,no,3,0,1,4,4,1,9,0,16,15,6,10,14,73
431601,GP,F,20,U,LE3,A,1,1,At_home,Hybrid,0,4,0,no,1,yes,2,1,3,4,1,4,26,18,15,8,8,13,18,41
456671,GP,M,18,R,GT3,A,1,2,At_home,At_home,4,3,0,no,3,yes,3,5,3,1,3,0,0,4,7,14,4,9,16,84
668075,MS,F,17,R,GT3,T,1,0,Hybrid,Full_time,1,4,0,no,1,yes,1,5,2,3,1,4,5,4,6,12,5,6,12,58
527531,MS,F,17,U,LE3,T,1,0,Hybrid,At_home,2,1,0,yes,2,no,1,1,2,0,0,0,13,6,1,8,4,6,8,51
394179,GP,F,20,U,LE3,T,0,2,Full_time,Hybrid,3,4,2,yes,3,yes,2,3,0,0,3,1,24,15,16,8,7,13,17,49
659132,MS,M,15,R,GT3,A,0,3,At_home,Hybrid,0,1,0,yes,2,yes,3,2,1,2,2,1,27,12,1,7,5,8,12,45
605482,MS,M,14,U,GT3,T,1,0,At_home,Full_time,0,0,0,yes,3,yes,3,4,2,2,1,0,20,8,11,2,7,9,10,24
378964,MS,F,19,U,GT3,A,0,0,Full_time,Full_time,3,5,0,yes,3,yes,3,0,1,0,2,2,8,16,12,14,4,15,18,74
319077,MS,F,18,R,LE3,A,2,2,Full_time,Hybrid,0,5,0,no,3,yes,2,0,2,4,5,0,22,4,15,9,2,9,15,56
408820,GP,F,21,U,GT3,A,1,1,Full_time,Hybrid,1,1,0,no,2,yes,1,3,0,0,3,2,16,6,8,1,6,5,9,15
857321,MS,M,17,U,GT3,T,2,0,Hybrid,At_home,4,1,0,yes,3,no,3,1,4,2,3,1,11,18,6,2,0,10,17,18
412058,GP,F,19,U,GT3,T,1,1,At_home,Full_time,1,2,0,yes,1,yes,1,3,0,1,2,4,1,17,6,0,0,8,18,-2
756095,MS,F,16,R,LE3,A,1,0,At_home,Full_time,1,0,0,yes,1,no,2,1,4,4,3,1,23,16,11,17,4,14,17,94
434894,MS,F,17,U,GT3,A,0,0,Hybrid,Full_time,0,4,0,no,1,yes,3,2,2,1,0,4,8,17,10,0,1,8,16,6
123968,GP,M,20,R,LE3,T,1,1,Hybrid,Hybrid,0,6,0,yes,3,yes,3,3,0,0,0,4,0,11,9,2,3,8,10,11
406768,MS,F,17,U,GT3,A,1,1,Hybrid,At_home,1,2,0,no,1,yes,3,5,1,1,0,3,23,6,11,10,3,9,10,48
464542,GP,M,19,R,LE3,A,2,1,Hybrid,Hybrid,3,0,0,yes,1,no,1,1,4,2,3,0,17,13,2,0,0,5,14,3
680034,GP,M,17,U,GT3,A,3,1,Hybrid,At_home,2,1,0,yes,3,yes,2,2,1,0,3,0,4,17,1,10,10,9,16,49
432408,GP,M,18,U,LE3,A,0,0,At_home,Hybrid,3,4,0,yes,3,no,2,1,2,0,4,2,26,14,6,13,6,11,14,69
224458,MS,F,17,R,GT3,T,2,2,At_home,At_home,0,3,0,no,3,no,3,2,3,0,1,2,10,14,18,1,9,11,17,3
922929,MS,F,16,R,LE3,A,1,1,Hybrid,Full_time,2,3,1,yes,1,no,2,1,3,2,0,4,19,2,11,13,0,9,14,75
500457,MS,M,17,U,GT3,A,3,1,Full_time,Full_time,4,2,0,yes,2,yes,2,3,2,3,0,0,27,5,6,0,2,3,4,4
838356,MS,M,17,R,LE3,A,0,2,Full_time,At_home,2,2,0,yes,1,no,1,4,1,1,4,4,11,0,12,2,1,4,11,10
307080,GP,F,20,U,LE3,A,2,1,At_home,Full_time,1,5,1,yes,2,no,3,0,1,1,3,3,13,16,4,5,9,8,18,20
816999,GP,F,21,U,GT3,T,3,0,At_home,Full_time,0,2,0,yes,3,yes,1,0,3,5,3,3,6,0,2,5,7,0,6,32
641345,MS,F,15,R,LE3,T,1,0,Full_time,Full_time,2,1,0,no,1,yes,3,1,2,3,4,2,27,5,2,15,1,7,14,75
411844,GP,F,19,U,GT3,T,0,0,Full_time,Full_time,0,2,2,yes,3,yes,3,3,0,5,0,1,8,6,1,20,3,8,17,95
879176,MS,M,19,R,LE3,T,2,0,Full_time,At_home,2,0,1,no,3,no,3,0,0,3,5,4,18,8,12,9,2,10,11,44
638720,GP,M,20,R,LE3,A,3,0,At_home,Hybrid,3,0,0,yes,1,yes,1,5,0,1,3,2,2,0,11,3,4,5,12,23
685776,MS,F,14,R,GT3,A,1,3,At_home,Hybrid,3,0,1,yes,1,yes,1,1,1,1,4,3,17,18,11,14,4,14,19,59
723487,GP,F,20,R,LE3,T,3,1,Full_time,Hybrid,2,1,0,yes,2,yes,1,0,2,1,0,3,26,19,0,15,1,10,19,79
643241,GP,F,18,R,LE3,A,1,2,Full_time,Hybrid,3,2,0,yes,3,yes,3,0,0,1,2,2,10,14,7,10,9,9,12,53
356039,GP,M,18,U,GT3,T,1,1,Hybrid,At_home,2,2,1,yes,1,no,2,1,0,2,3,1,1,13,3,10,6,8,12,51
313905,GP,F,17,R,GT3,T,2,0,At_home,At_home,1,1,0,yes,3,no,3,2,0,1,0,3,16,10,18,18,6,14,18,98
215864,GP,M,14,U,GT3,T,2,1,At_home,Hybrid,3,0,0,no,1,yes,2,0,1,1,0,1,14,17,16,15,1,16,16,78
598793,MS,F,19,U,LE3,T,3,1,Hybrid,Full_time,2,0,3,no,1,yes,2,1,2,0,1,3,27,15,7,4,0,10,15,28
827592,MS,M,14,R,LE3,A,0,0,Full_time,Hybrid,1,1,1,no,2,no,1,3,0,2,4,0,21,7,11,7,5,9,12,44
129347,MS,F,17,U,GT3,A,0,1,Full_time,Hybrid,0,1,0,no,1,yes,3,4,2,5,4,0,8,18,12,11,0,14,18,70
645537,GP,M,20,R,GT3,T,0,2,At_home,Full_time,3,5,0,no,1,yes,1,0,1,4,2,5,21,14,3,18,1,12,17,101
546674,MS,F,20,R,LE3,T,1,0,Full_time,Full_time,1,5,0,yes,3,no,3,3,0,0,3,4,27,17,13,11,9,13,18,50
316265,MS,M,20,R,LE3,T,2,1,Full_time,At_home,0,1,0,yes,1,yes,2,0,2,3,3,2,26,6,9,13,8,10,14,74
581712,GP,F,19,R,GT3,T,2,2,Full_time,Full_time,3,1,0,no,1,no,2,2,3,0,5,1,5,5,12,11,5,10,13,55
213346,GP,M,19,U,GT3,T,2,0,Full_time,Full_time,1,0,2,no,1,yes,1,2,2,3,2,3,9,9,4,20,5,11,18,97
969874,GP,M,15,R,GT3,T,0,2,At_home,At_home,2,1,1,no,2,no,3,0,0,2,0,0,4,18,14,20,0,17,19,95
992213,GP,M,16,R,LE3,T,0,1,At_home,At_home,0,0,0,yes,2,yes,3,1,3,0,1,3,19,2,3,11,10,6,12,61
496018,MS,M,18,R,LE3,A,1,3,At_home,Hybrid,0,5,0,no,3,no,1,0,3,5,1,1,29,12,8,6,1,9,12,43
987858,GP,M,15,U,LE3,T,2,2,At_home,Hybrid,4,2,0,yes,1,yes,1,2,3,3,1,2,17,17,9,4,6,10,18,32
735374,MS,F,19,U,LE3,A,0,0,At_home,At_home,0,4,0,yes,2,no,3,1,0,4,1,4,7,12,13,-1,3,7,13,-2
856120,MS,M,15,U,LE3,A,2,0,Full_time,Hybrid,3,2,0,no,3,yes,2,3,0,3,3,3,21,12,19,9,1,14,18,43
380177,GP,F,20,R,LE3,A,0,2,At_home,Hybrid,1,1,0,no,1,yes,1,2,2,0,3,0,17,4,10,4,6,5,11,25
659376,GP,F,15,U,GT3,T,0,1,Hybrid,At_home,3,5,0,no,2,yes,1,1,0,0,3,4,17,9,7,12,6,9,14,70
733289,GP,F,19,R,LE3,T,0,0,Hybrid,Hybrid,2,2,0,no,3,no,3,2,3,1,2,5,9,12,0,14,8,9,13,66
903959,GP,M,21,R,GT3,A,0,0,Hybrid,At_home,0,1,0,no,1,yes,2,0,3,4,0,0,0,14,12,6,2,11,14,40
403149,GP,F,21,U,LE3,T,1,2,Hybrid,Full_time,2,4,0,no,3,no,3,1,3,1,1,2,16,11,10,11,4,10,11,61
840594,GP,M,20,R,LE3,T,2,0,Hybrid,Hybrid,2,4,0,no,3,yes,1,3,2,3,4,0,0,9,14,0,4,8,12,2
366550,GP,F,16,R,LE3,A,1,3,At_home,At_home,3,2,0,no,1,yes,1,0,3,4,0,3,3,2,0,8,5,2,6,38
544977,MS,F,19,U,GT3,A,1,2,At_home,Full_time,2,5,0,yes,2,yes,2,2,0,4,3,5,13,6,13,2,2,7,14,5
194538,GP,M,14,U,GT3,A,3,1,Full_time,Hybrid,2,1,0,no,2,no,3,3,0,4,0,1,27,1,8,7,2,6,8,43
555563,MS,F,15,R,GT3,T,1,1,Hybrid,Full_time,2,0,0,yes,2,no,2,3,0,1,5,5,7,0,4,18,9,7,19,95
828487,GP,F,18,U,GT3,A,0,2,At_home,Hybrid,2,0,1,no,3,no,3,0,0,0,0,4,12,20,5,12,3,11,19,68
234191,MS,M,19,U,GT3,A,0,0,Hybrid,Full_time,4,0,0,no,3,no,1,3,0,2,2,4,24,12,12,3,8,9,13,31
871448,MS,M,14,U,LE3,T,0,3,Hybrid,Hybrid,4,1,0,yes,1,yes,2,2,3,0,3,5,27,19,16,1,8,12,18,17
158935,GP,F,17,U,GT3,T,1,2,At_home,At_home,1,1,0,no,1,yes,1,0,1,0,0,1,15,21,4,17,8,15,20,100
878247,MS,F,19,R,GT3,T,1,0,Full_time,At_home,2,4,0,yes,2,no,1,0,1,3,3,1,0,13,1,16,8,9,15,68
158327,GP,F,16,U,LE3,T,1,0,Hybrid,Full_time,1,3,0,no,1,no,1,1,1,2,3,4,1,1,7,2,3,3,8,17
945526,MS,M,15,R,GT3,T,1,1,At_home,At_home,2,0,2,yes,2,yes,2,4,2,1,4,0,17,0,18,17,4,12,18,96
842769,MS,F,14,R,GT3,T,1,1,Hybrid,Full_time,3,1,0,yes,2,yes,2,3,3,4,3,1,5,13,3,3,6,6,13,16
201815,MS,M,18,U,GT3,T,3,0,Full_time,At_home,4,1,3,yes,3,no,1,4,1,0,4,4,18,18,12,14,6,15,19,76
464276,GP,M,14,U,GT3,T,2,0,Full_time,Full_time,2,4,0,yes,1,yes,3,5,0,1,5,0,6,0,17,1,1,6,16,14
444629,MS,M,20,R,GT3,T,2,1,Full_time,At_home,0,6,0,no,2,no,3,5,1,3,1,2,27,15,3,9,3,9,16,42
197196,MS,M,20,U,LE3,T,1,1,Full_time,At_home,2,0,0,yes,1,yes,2,2,0,3,4,0,17,0,17,14,7,9,15,74
207396,MS,M,19,U,GT3,T,0,3,Full_time,Full_time,3,3,0,no,2,no,3,3,0,4,2,4,26,5,0,18,7,9,16,94
110370,MS,M,20,R,LE3,T,1,0,At_home,Hybrid,2,0,0,no,1,yes,3,4,4,2,3,1,23,0,19,19,1,12,19,96
930984,GP,F,17,U,LE3,T,1,2,At_home,Full_time,3,5,0,no,1,yes,1,0,1,1,0,3,3,0,17,12,8,11,18,60
725363,GP,M,18,R,LE3,A,2,1,Full_time,At_home,1,4,1,no,1,no,2,0,1,1,1,0,25,2,14,13,2,9,15,77
499993,MS,F,15,R,GT3,A,3,1,At_home,Hybrid,1,4,0,no,1,no,1,2,0,0,1,4,2,14,14,4,8,11,14,26
755473,MS,F,15,R,GT3,A,2,2,Hybrid,At_home,1,4,0,no,1,yes,3,3,0,3,4,4,9,0,15,2,0,5,15,20
493747,GP,F,16,U,LE3,T,2,0,At_home,At_home,1,1,2,no,3,yes,2,2,3,4,2,1,8,7,17,19,2,15,19,98
765074,MS,M,18,U,LE3,A,1,2,Hybrid,Hybrid,2,2,2,no,1,yes,1,0,2,1,2,0,8,6,14,15,3,13,16,77
758770,GP,M,15,R,GT3,A,0,0,Full_time,Full_time,2,1,0,no,3,no,3,3,1,5,4,1,15,4,0,15,5,5,14,71
699060,GP,F,15,U,GT3,T,1,0,Hybrid,Hybrid,0,1,2,yes,2,no,2,0,1,0,3,4,17,19,19,0,3,12,19,5
744815,MS,M,14,R,LE3,T,3,0,At_home,At_home,0,2,0,no,2,yes,2,0,3,3,4,0,13,16,19,8,6,13,19,45
386752,GP,F,15,U,GT3,A,0,3,At_home,Hybrid,4,0,0,yes,2,yes,2,0,3,0,1,0,19,15,8,0,7,8,14,18
370468,GP,M,15,R,LE3,A,0,1,Hybrid,Hybrid,3,4,0,yes,2,no,2,3,1,3,4,2,12,6,0,6,2,3,6,23
700983,MS,M,19,R,LE3,T,1,1,At_home,Hybrid,1,5,0,yes,2,no,1,0,0,2,2,3,10,1,12,6,8,6,12,26
416366,MS,M,20,U,GT3,T,0,1,Hybrid,Hybrid,2,1,0,no,1,yes,2,1,0,2,2,4,1,3,7,15,0,7,16,75
796345,GP,M,14,U,LE3,A,1,0,Hybrid,Hybrid,2,1,0,no,1,no,1,2,3,2,0,4,13,13,5,6,1,8,14,27
721931,MS,F,19,R,LE3,A,3,2,At_home,At_home,0,3,2,no,1,no,1,0,1,0,3,3,18,4,2,1,2,0,4,2
852731,MS,F,18,R,LE3,T,0,1,Full_time,At_home,2,5,1,no,3,yes,1,1,4,4,0,0,21,-2,13,14,5,8,14,71
407744,GP,F,15,U,LE3,T,2,2,Full_time,Hybrid,2,3,0,yes,2,no,2,3,0,4,0,3,12,16,15,19,3,16,18,89
109453,GP,F,20,R,GT3,T,0,0,At_home,Full_time,2,4,1,no,3,no,2,3,0,1,3,3,18,7,10,11,3,10,10,54
200369,MS,F,21,R,LE3,A,1,1,Full_time,At_home,3,2,1,no,3,yes,2,3,4,0,5,5,10,1,17,14,1,11,17,70
521137,GP,F,15,U,LE3,A,0,2,Hybrid,Hybrid,4,5,0,yes,1,yes,2,0,3,2,2,4,26,11,17,12,6,13,17,75
428613,MS,F,20,U,GT3,A,0,1,Hybrid,Full_time,1,2,0,no,2,no,2,1,0,3,4,3,22,14,1,7,2,8,15,46
196544,GP,F,20,U,GT3,T,0,0,At_home,Full_time,1,4,0,yes,3,no,2,2,2,0,2,0,29,17,12,14,7,13,16,71
297658,MS,M,16,U,GT3,A,2,1,At_home,Full_time,0,0,0,no,3,yes,3,2,1,3,3,5,0,11,13,0,9,9,13,5
911824,MS,F,20,U,LE3,A,1,2,Hybrid,At_home,0,4,0,no,2,yes,1,1,4,0,0,5,5,5,9,12,5,9,13,64
263249,GP,F,15,U,LE3,T,0,2,Hybrid,Full_time,1,4,0,yes,2,yes,1,0,0,1,4,2,10,5,18,13,0,12,19,65
810542,MS,F,16,R,LE3,T,2,1,At_home,At_home,4,1,3,yes,1,yes,1,2,0,2,4,4,18,12,14,4,5,11,14,33
358155,MS,M,21,U,GT3,T,0,1,At_home,Full_time,1,0,0,yes,3,yes,1,3,2,0,4,4,14,13,19,20,5,16,19,95
860780,MS,F,16,R,LE3,A,1,1,Hybrid,At_home,1,4,0,yes,1,yes,2,0,4,4,5,3,4,9,0,11,9,7,12,56
612947,MS,M,16,R,GT3,A,2,1,Hybrid,Full_time,2,4,0,no,3,no,3,4,2,0,2,3,26,10,2,15,3,10,16,77
158081,MS,M,20,R,GT3,A,0,3,Full_time,At_home,2,4,0,no,2,yes,2,2,2,2,3,3,14,5,2,9,4,6,9,49
974819,MS,F,17,U,LE3,A,0,0,Hybrid,Full_time,0,2,0,no,1,yes,1,0,0,3,1,1,8,13,15,8,7,11,14,46
504322,MS,M,14,R,LE3,T,1,3,Hybrid,Hybrid,0,3,0,yes,3,no,3,4,1,2,4,2,18,7,0,0,5,2,7,0
152754,GP,M,16,R,GT3,A,2,1,Full_time,At_home,0,3,0,yes,1,no,1,1,1,0,2,2,11,0,0,12,2,4,11,63
106878,MS,M,18,U,LE3,A,0,0,Hybrid,Hybrid,0,2,0,yes,1,yes,1,3,1,1,3,0,2,12,3,4,1,6,11,14
625080,GP,M,17,U,LE3,A,0,1,At_home,At_home,0,4,0,no,3,no,2,0,1,3,3,2,25,15,10,5,6,10,14,36
111367,GP,M,17,R,GT3,A,2,1,Hybrid,Hybrid,0,0,0,no,1,yes,2,3,2,1,0,4,14,2,5,0,5,2,3,5
663019,GP,M,20,U,GT3,T,1,2,Hybrid,Full_time,0,0,0,yes,3,yes,3,0,3,3,5,2,3,4,4,5,5,5,6,26
371691,GP,F,15,R,LE3,T,1,2,At_home,At_home,3,6,0,yes,3,no,3,2,1,5,5,2,28,18,16,1,7,11,19,6
986121,MS,F,20,R,LE3,T,1,1,At_home,Hybrid,2,4,0,no,3,no,3,1,0,4,1,2,9,19,10,4,4,12,20,27
652856,GP,F,14,R,GT3,T,1,3,Full_time,At_home,2,2,0,yes,2,no,1,1,0,1,5,0,6,16,6,5,7,8,17,28
620480,MS,F,21,R,LE3,T,2,1,At_home,Full_time,2,3,1,no,3,no,2,4,2,4,0,2,2,16,10,7,0,12,16,39
425051,GP,M,21,R,GT3,A,2,1,Full_time,Hybrid,0,4,0,no,2,yes,3,4,0,2,2,2,8,2,12,3,4,6,12,8
674500,MS,M,14,R,LE3,T,0,3,Hybrid,Full_time,0,2,0,no,1,yes,1,2,0,3,1,1,9,7,17,4,6,10,16,26
797691,GP,M,15,U,LE3,A,2,0,Full_time,Hybrid,2,3,0,no,2,yes,1,2,0,1,4,0,1,11,19,16,2,16,18,89
950811,GP,M,18,U,GT3,T,1,3,At_home,At_home,0,3,0,no,2,yes,1,0,2,4,4,3,21,0,18,16,8,12,17,84
759498,MS,M,15,U,GT3,A,3,2,At_home,At_home,1,0,0,no,3,yes,3,4,2,1,1,0,23,14,15,11,4,15,14,70
278184,MS,M,18,U,GT3,A,2,1,Hybrid,At_home,0,2,0,no,2,yes,2,2,1,0,1,1,3,17,7,9,0,10,16,46
304301,GP,M,20,R,LE3,A,1,0,Full_time,At_home,2,4,0,no,2,no,1,2,3,2,4,1,10,14,18,8,7,12,19,38
242466,GP,M,17,R,LE3,A,0,0,At_home,Full_time,1,5,0,no,2,yes,1,5,0,1,1,3,28,9,15,12,9,13,16,66
