student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,traveltime,studytime,failures,schoolsup,famsup,paidTuition,activities,free_time,going_out,mobile_time,tv_watch_time,health,absences,G1,G2,G3,no_of_hours,Average_Grade,Max_Score,G4
102387,GP,F,18,U,GT3,A,0,2,Full_time,At_home,1,0,0,yes,3,no,2,4,0,5,2,3,12,8,18,1,4,9,17,11
438410,GP,F,20,R,LE3,T,1,0,Full_time,At_home,0,3,0,yes,1,no,2,1,2,3,0,0,4,10,20,13,8,14,18,74
442510,GP,M,18,U,GT3,A,0,2,At_home,Full_time,2,2,0,yes,3,yes,1,0,1,0,4,4,15,3,11,3,8,5,10,15
331372,MS,M,16,U,GT3,A,1,2,Full_time,At_home,1,3,0,no,2,yes,2,1,3,2,1,5,24,17,3,18,3,14,18,106
104825,MS,F,18,U,GT3,T,1,0,Full_time,Full_time,3,3,0,yes,2,yes,1,1,2,2,2,3,5,13,0,3,7,5,14,14
105282,MS,F,20,U,GT3,A,0,0,Hybrid,Full_time,2,0,1,no,1,no,1,0,2,4,4,3,10,20,2,15,4,12,19,71
610407,GP,F,16,U,LE3,T,0,0,Full_time,Hybrid,2,1,0,no,3,yes,3,2,2,3,0,0,14,14,13,5,4,10,13,31
115451,MS,F,15,U,LE3,A,3,2,Full_time,Hybrid,0,0,1,yes,1,no,1,2,1,4,3,5,17,2,10,5,3,6,10,15
352622,GP,M,18,U,GT3,T,1,1,Hybrid,Full_time,0,5,0,no,3,no,2,1,2,5,1,5,26,17,12,11,3,12,16,50
862294,GP,M,16,R,LE3,T,2,0,Hybrid,At_home,0,3,2,no,2,yes,3,2,2,0,2,2,11,8,12,5,1,7,11,31
773265,GP,F,17,U,LE3,A,2,0,At_home,Hybrid,0,4,0,no,1,yes,1,3,1,2,0,2,15,16,15,1,7,10,16,8
855015,GP,M,15,U,GT3,T,3,1,At_home,At_home,2,4,1,no,3,yes,1,5,3,5,2,2,6,8,13,6,8,10,13,21
233770,MS,F,16,U,GT3,A,1,0,At_home,Full_time,2,5,2,no,2,yes,1,3,1,5,4,5,1,16,4,10,9,11,18,50
772252,MS,M,17,U,LE3,A,2,1,Full_time,Full_time,3,5,2,yes,1,yes,2,2,4,3,5,4,22,6,10,11,2,9,13,68
882586,MS,M,19,U,LE3,A,0,2,At_home,Hybrid,2,4,0,no,3,no,3,4,2,0,4,3,16,0,-1,17,8,6,16,93
672356,GP,F,21,U,LE3,A,0,2,Full_time,Full_time,1,5,0,yes,1,no,1,1,1,2,2,4,17,12,3,3,9,6,11,24
858974,GP,M,16,R,GT3,T,0,1,Full_time,Full_time,1,2,0,yes,3,no,3,3,2,1,1,0,1,4,17,7,5,9,18,30
696014,GP,M,18,U,GT3,A,0,2,Full_time,Hybrid,2,1,0,no,3,yes,1,4,3,2,1,2,24,12,18,4,9,11,20,23
965134,MS,M,16,R,LE3,T,3,0,At_home,At_home,2,4,0,no,2,yes,2,1,0,3,2,2,0,1,9,3,5,3,9,12
522905,GP,M,14,U,GT3,A,1,2,At_home,Full_time,1,0,0,yes,2,yes,2,3,1,3,0,1,8,7,3,4,0,3,8,19
332198,GP,M,14,U,LE3,A,0,2,Hybrid,At_home,2,3,0,no,2,no,2,4,3,2,0,1,2,9,16,7,8,11,16,37
131604,GP,F,18,R,GT3,T,3,2,Full_time,Hybrid,3,0,0,no,1,no,1,3,3,3,1,0,7,5,5,13,8,6,13,69
214751,GP,F,16,R,LE3,A,0,1,At_home,At_home,0,3,0,no,1,yes,3,0,0,4,3,0,8,0,16,13,6,11,14,71
431601,GP,F,20,R,LE3,T,2,0,Full_time,At_home,1,4,0,yes,1,no,2,2,2,4,1,4,25,18,16,9,7,12,17,41
456671,GP,M,18,U,LE3,T,2,2,Full_time,Hybrid,3,3,0,yes,1,yes,3,4,2,0,4,1,3,5,8,15,3,9,15,83
668075,MS,F,17,R,GT3,T,2,1,At_home,At_home,1,4,1,yes,2,no,3,4,2,2,0,4,4,4,5,12,5,7,11,54
527531,MS,F,17,R,LE3,T,2,0,Full_time,Full_time,1,1,0,no,2,yes,3,1,2,1,0,0,12,9,1,9,3,5,9,51
394179,MS,F,20,R,GT3,A,1,1,Full_time,Hybrid,3,5,3,no,3,yes,3,3,0,0,4,2,24,16,17,7,7,12,18,42
659132,MS,M,15,R,GT3,T,1,3,Full_time,At_home,0,0,0,yes,3,no,1,1,1,2,3,2,28,11,1,7,5,7,11,48
605482,MS,M,14,U,LE3,A,2,0,At_home,Full_time,0,0,0,yes,3,yes,2,5,3,2,1,0,19,8,10,3,7,9,11,27
378964,GP,F,19,U,GT3,T,0,1,Full_time,At_home,2,4,0,no,3,yes,3,1,1,0,3,2,8,18,13,14,4,16,18,68
319077,GP,F,18,U,GT3,T,2,2,Full_time,At_home,0,4,0,no,3,yes,1,1,1,4,5,0,23,4,15,9,2,9,15,58
408820,MS,F,21,R,LE3,A,1,1,Full_time,Full_time,1,0,0,yes,3,yes,1,3,0,1,3,2,17,7,8,2,6,4,9,18
857321,MS,M,17,R,LE3,T,2,1,Hybrid,Hybrid,3,1,0,yes,3,yes,2,0,4,1,4,0,12,18,5,2,0,9,17,22
412058,MS,F,19,R,GT3,T,2,0,Hybrid,At_home,2,2,0,yes,1,no,2,3,0,1,2,4,2,16,7,0,1,7,17,-4
756095,MS,F,16,R,LE3,A,2,0,Full_time,At_home,2,0,0,no,1,no,1,2,3,3,2,0,23,15,11,18,5,14,17,94
434894,MS,F,17,R,GT3,T,0,0,Full_time,At_home,0,3,0,yes,3,yes,1,2,3,1,0,4,9,17,10,0,1,9,15,5
123968,GP,M,20,R,GT3,A,1,1,At_home,Full_time,0,5,0,no,3,no,1,3,0,0,0,3,1,9,9,1,2,8,9,14
406768,GP,F,17,R,LE3,T,1,0,Full_time,Full_time,1,1,0,yes,2,yes,1,5,2,1,0,2,22,6,12,10,3,10,9,51
464542,MS,M,19,U,GT3,A,2,2,At_home,Full_time,2,0,0,no,2,yes,3,0,4,3,3,0,17,14,2,0,1,6,13,0
680034,GP,M,17,U,GT3,T,3,1,Full_time,Full_time,1,0,0,yes,3,no,2,3,2,0,4,0,5,18,0,9,10,8,16,57
432408,GP,M,18,U,LE3,T,0,0,Full_time,Full_time,4,4,0,yes,2,no,3,2,1,0,4,1,24,13,7,16,6,11,15,73
224458,MS,F,17,R,GT3,A,2,2,Full_time,Full_time,1,4,0,no,1,no,1,2,2,1,1,1,11,13,17,1,8,11,17,10
922929,GP,F,16,R,GT3,A,0,2,At_home,At_home,2,4,0,yes,2,yes,3,1,3,3,0,3,18,2,11,14,0,10,15,78
500457,MS,M,17,U,LE3,T,2,1,Hybrid,At_home,4,1,0,yes,3,yes,2,2,2,4,0,1,26,6,5,0,2,4,5,7
838356,MS,M,17,U,GT3,A,0,1,Full_time,Full_time,2,2,0,no,1,yes,2,3,1,2,4,3,11,0,12,2,2,4,11,9
307080,MS,F,20,U,LE3,T,1,0,Full_time,Full_time,0,5,1,no,3,no,2,0,0,2,4,3,12,16,4,4,9,8,18,15
816999,MS,F,21,R,GT3,T,3,1,Full_time,Full_time,1,2,0,no,3,no,1,1,3,5,3,4,5,0,1,5,7,1,6,37
641345,MS,F,15,R,LE3,A,1,0,At_home,At_home,2,0,0,no,3,yes,1,2,3,4,4,3,29,6,3,15,2,7,14,74
411844,MS,F,19,U,GT3,T,0,0,Full_time,Hybrid,0,3,1,yes,2,no,1,4,0,4,0,1,7,5,0,19,3,9,18,101
879176,GP,M,19,U,LE3,A,2,0,At_home,Hybrid,2,0,0,yes,1,no,3,0,1,3,5,3,22,8,11,9,1,9,10,50
638720,MS,M,20,U,GT3,A,3,0,Full_time,Hybrid,3,0,0,yes,1,yes,3,5,0,0,2,2,2,0,11,3,4,4,12,19
685776,MS,F,14,R,GT3,T,1,3,At_home,Hybrid,3,0,1,no,1,no,2,1,2,2,3,3,16,17,12,13,5,14,19,59
723487,MS,F,20,U,GT3,T,3,1,Hybrid,Hybrid,3,1,0,no,3,yes,3,0,2,1,0,4,26,18,0,15,2,10,19,80
643241,GP,F,18,R,GT3,T,1,1,Hybrid,Hybrid,3,3,0,no,2,yes,3,0,0,0,1,1,10,13,5,10,8,9,11,48
356039,GP,M,18,U,GT3,T,1,0,Full_time,At_home,2,2,1,yes,3,no,2,1,0,2,2,1,0,12,3,10,7,8,13,49
313905,GP,F,17,U,LE3,T,2,0,Full_time,Hybrid,1,1,0,yes,2,yes,3,1,0,1,0,4,17,10,17,17,6,14,18,86
215864,MS,M,14,R,LE3,A,1,1,Hybrid,At_home,3,0,0,yes,2,yes,1,0,1,1,1,0,15,18,15,15,1,17,16,75
598793,GP,F,19,U,GT3,A,2,1,At_home,Hybrid,3,0,2,yes,2,yes,2,2,3,0,1,2,28,14,8,3,0,9,14,35
827592,MS,M,14,R,LE3,A,0,0,Full_time,At_home,1,1,1,no,2,yes,1,3,0,2,4,0,21,8,10,7,4,9,12,34
129347,GP,F,17,R,GT3,A,0,2,Full_time,Hybrid,0,0,0,no,2,no,2,5,2,5,4,1,8,19,12,10,0,13,18,69
645537,MS,M,20,R,LE3,T,0,1,Hybrid,Hybrid,2,6,0,yes,2,yes,2,1,0,4,3,4,23,14,3,17,1,11,18,100
546674,GP,F,20,R,GT3,T,0,0,Hybrid,Full_time,0,4,0,yes,3,no,2,2,0,0,2,3,27,16,12,9,8,13,19,52
316265,GP,M,20,R,GT3,A,2,1,At_home,Full_time,0,2,1,no,1,yes,1,1,2,3,2,3,26,6,8,13,8,9,14,75
581712,MS,F,19,U,LE3,T,2,3,Hybrid,Hybrid,2,1,0,yes,3,yes,2,2,2,0,5,0,3,4,12,11,6,9,12,55
213346,MS,M,19,R,LE3,T,2,0,At_home,Full_time,0,1,3,yes,2,no,3,1,2,3,3,2,10,9,5,18,5,11,19,97
969874,MS,M,15,U,GT3,T,1,2,Hybrid,Full_time,1,1,1,no,1,yes,1,0,1,3,0,0,5,17,15,21,0,17,18,98
992213,MS,M,16,R,GT3,A,0,1,Full_time,At_home,0,0,0,yes,2,no,3,2,3,0,1,3,22,5,2,11,9,5,12,62
496018,MS,M,18,U,LE3,A,1,3,Full_time,Hybrid,0,4,0,yes,1,yes,2,0,3,4,2,0,26,14,8,6,0,9,13,44
987858,MS,M,15,R,LE3,A,2,2,Full_time,At_home,3,1,0,yes,3,yes,2,1,2,4,0,1,16,17,10,6,7,10,17,32
735374,MS,F,19,R,GT3,T,1,0,Full_time,At_home,0,5,0,yes,3,yes,1,0,1,3,0,3,6,12,13,-1,3,8,14,-5
856120,GP,M,15,R,LE3,A,2,0,At_home,Full_time,3,2,0,yes,2,yes,3,2,1,2,2,3,19,12,18,7,2,13,17,44
380177,MS,F,20,U,LE3,T,0,2,Hybrid,Full_time,2,1,0,no,2,yes,3,2,2,1,4,1,17,5,9,3,6,5,11,24
659376,MS,F,15,R,LE3,T,0,0,At_home,At_home,4,6,0,no,1,yes,1,1,0,1,2,4,16,8,6,12,6,10,14,73
733289,GP,F,19,R,LE3,T,0,1,Hybrid,At_home,3,2,0,yes,1,yes,2,1,3,1,3,4,8,12,0,14,8,9,13,68
903959,MS,M,21,R,LE3,T,0,0,Full_time,Full_time,0,1,0,yes,1,no,3,1,3,5,0,0,0,15,12,7,1,11,14,33
403149,MS,F,21,U,LE3,A,2,2,Hybrid,At_home,2,4,0,no,3,yes,3,1,3,1,0,1,15,11,10,11,4,11,11,64
840594,MS,M,20,U,GT3,A,2,1,Hybrid,At_home,1,4,0,no,1,yes,2,2,3,4,4,1,1,9,13,0,5,8,13,-3
366550,MS,F,16,U,GT3,T,2,2,Hybrid,Hybrid,2,2,0,yes,3,yes,1,0,2,5,0,3,2,2,0,7,5,3,7,34
544977,MS,F,19,U,GT3,T,1,3,Full_time,At_home,2,4,0,yes,3,yes,2,3,0,3,4,4,12,7,13,2,3,8,14,8
194538,GP,M,14,R,LE3,T,3,0,Hybrid,Hybrid,2,0,0,yes,1,yes,1,3,1,3,0,2,26,1,8,8,2,6,9,35
555563,GP,F,15,R,GT3,T,2,0,Hybrid,Hybrid,2,1,0,yes,3,yes,2,3,1,1,5,5,8,0,5,18,10,7,18,97
828487,GP,F,18,R,GT3,T,0,1,Full_time,Hybrid,2,0,1,no,2,no,2,1,0,0,0,4,13,19,5,12,3,11,19,71
234191,GP,M,19,U,LE3,T,0,0,At_home,At_home,4,0,0,yes,3,no,3,3,0,1,2,4,24,12,11,4,8,10,13,31
871448,GP,M,14,R,GT3,A,0,2,Hybrid,Hybrid,4,2,0,yes,3,no,1,2,3,0,3,5,26,18,16,2,9,13,19,18
158935,GP,F,17,R,GT3,A,1,3,Full_time,Full_time,1,2,0,yes,2,yes,1,0,1,0,0,1,15,20,3,18,8,15,20,93
878247,GP,F,19,U,GT3,T,0,0,Full_time,Full_time,1,5,0,yes,1,no,3,0,1,2,4,0,1,13,2,15,9,10,14,73
158327,MS,F,16,R,LE3,T,1,1,At_home,Hybrid,2,4,0,yes,3,no,2,1,1,1,2,4,1,1,6,2,3,3,8,16
945526,GP,M,15,U,GT3,T,0,0,Full_time,Full_time,2,1,1,no,1,no,1,5,2,0,5,1,15,0,19,17,4,11,19,94
842769,GP,F,14,U,LE3,T,2,0,At_home,At_home,3,1,0,yes,1,yes,1,2,3,4,3,2,6,14,2,3,6,6,12,16
201815,GP,M,18,U,LE3,T,3,0,Full_time,Hybrid,3,1,3,yes,2,no,1,4,2,0,4,3,18,18,10,14,6,14,18,79
464276,GP,M,14,U,LE3,T,2,0,Hybrid,At_home,3,3,0,no,1,no,3,4,1,2,4,0,2,0,17,1,0,6,16,12
444629,GP,M,20,R,GT3,A,2,0,Hybrid,Hybrid,0,5,0,yes,3,no,3,5,1,3,1,2,27,15,4,7,3,9,15,52
197196,MS,M,20,R,LE3,A,0,1,Full_time,Hybrid,3,0,0,no,1,yes,2,2,0,2,3,1,17,0,15,13,6,9,16,76
207396,GP,M,19,R,LE3,A,0,2,Hybrid,Hybrid,3,4,0,yes,1,yes,3,3,1,3,1,4,26,8,0,18,7,9,17,87
110370,GP,M,20,U,GT3,T,1,0,Hybrid,Full_time,2,0,0,no,1,yes,3,4,3,2,3,1,23,1,20,17,0,13,20,101
930984,MS,F,17,U,GT3,T,2,2,At_home,Full_time,3,5,0,no,1,no,2,1,2,1,0,4,3,0,18,11,8,10,18,56
725363,MS,M,18,R,GT3,A,3,2,Hybrid,Full_time,1,3,0,no,2,yes,3,0,0,1,1,1,26,3,14,13,2,10,15,83
499993,MS,F,15,R,LE3,A,2,2,Hybrid,At_home,1,4,0,no,2,no,3,2,0,0,1,4,3,14,14,3,8,10,15,23
755473,MS,F,15,R,GT3,A,1,1,Full_time,Full_time,1,3,0,yes,2,yes,2,3,0,4,5,5,9,0,14,3,0,5,14,27
493747,MS,F,16,U,GT3,A,2,0,At_home,Full_time,1,1,2,no,3,yes,1,1,3,5,2,0,7,7,17,20,2,14,19,101
765074,GP,M,18,R,GT3,A,1,2,Hybrid,Full_time,3,3,2,yes,3,no,3,0,2,2,2,1,8,7,13,14,3,12,16,74
758770,MS,M,15,U,GT3,A,0,0,Hybrid,At_home,2,1,0,no,1,no,2,4,2,4,4,0,15,4,0,15,5,5,14,72
699060,MS,F,15,R,LE3,T,1,0,At_home,Hybrid,0,0,1,no,2,no,2,0,2,1,4,4,16,18,18,0,2,12,18,3
744815,GP,M,14,R,LE3,T,3,1,At_home,Full_time,0,3,1,yes,1,no,1,1,4,3,5,1,14,16,19,8,7,13,19,48
386752,GP,F,15,R,LE3,A,0,3,Hybrid,At_home,3,0,0,yes,3,no,3,0,3,0,1,0,18,15,9,1,8,7,13,18
370468,MS,M,15,R,GT3,T,0,1,At_home,Hybrid,3,5,0,no,2,no,3,3,0,2,4,3,12,6,0,4,3,4,5,25
700983,GP,M,19,R,GT3,T,0,2,At_home,Full_time,0,5,0,no,2,no,2,1,0,1,3,3,9,2,12,6,7,6,12,30
416366,GP,M,20,R,LE3,T,0,2,At_home,At_home,1,1,0,no,3,no,3,1,0,2,2,4,3,1,7,15,0,8,15,79
796345,MS,M,14,U,LE3,A,1,1,At_home,At_home,2,1,0,no,3,no,2,2,3,2,0,4,12,14,5,6,1,7,14,26
721931,GP,F,19,U,GT3,T,3,3,Full_time,Hybrid,0,2,1,no,1,yes,3,0,2,1,3,3,16,5,1,0,3,0,4,-4
852731,GP,F,18,R,GT3,A,0,0,Hybrid,At_home,2,5,1,no,1,no,1,0,4,3,0,1,20,0,13,13,6,9,13,75
407744,GP,F,15,U,GT3,A,2,2,Hybrid,Full_time,2,2,0,yes,2,no,1,3,0,5,0,2,14,15,15,18,4,16,17,94
109453,GP,F,20,U,LE3,A,0,0,At_home,At_home,2,4,2,no,1,no,2,4,0,0,3,2,17,8,9,11,4,9,10,55
200369,GP,F,21,U,GT3,T,1,1,Hybrid,Hybrid,2,1,1,no,3,no,2,2,4,0,5,5,11,1,18,14,2,10,17,74
521137,MS,F,15,R,LE3,T,0,1,Hybrid,Hybrid,3,5,0,no,1,no,1,0,2,1,1,4,26,11,17,11,6,13,17,77
428613,MS,F,20,U,LE3,T,1,0,Full_time,Hybrid,1,2,0,yes,1,no,2,2,0,3,4,4,22,14,1,7,2,8,15,43
196544,GP,F,20,R,GT3,A,0,0,At_home,At_home,0,4,0,no,1,yes,1,2,3,0,2,0,29,16,13,14,7,13,17,77
297658,GP,M,16,U,LE3,T,2,2,At_home,Full_time,0,0,0,no,2,no,2,3,0,3,3,4,-1,11,13,0,9,9,14,5
911824,MS,F,20,U,GT3,A,2,1,Hybrid,Full_time,0,4,0,yes,1,yes,2,1,3,1,0,5,5,6,10,12,5,10,14,61
263249,GP,F,15,U,LE3,A,0,2,Full_time,At_home,1,3,0,no,2,yes,2,0,1,1,3,2,8,5,18,12,1,11,18,69
810542,MS,F,16,U,GT3,T,2,2,At_home,At_home,3,2,3,yes,2,yes,3,2,0,3,5,4,20,13,14,5,5,11,14,26
358155,MS,M,21,U,LE3,T,0,0,Hybrid,Hybrid,0,0,0,yes,2,no,3,3,2,0,3,4,14,13,19,18,6,17,18,101
860780,MS,F,16,U,LE3,T,1,1,Full_time,Full_time,0,4,1,yes,3,yes,3,1,4,3,5,3,5,9,0,10,9,8,11,59
612947,MS,M,16,U,LE3,A,1,2,Full_time,Full_time,2,3,0,yes,3,yes,3,3,2,0,2,3,26,11,1,16,4,10,15,72
158081,GP,M,20,R,LE3,T,1,2,Hybrid,At_home,1,5,0,yes,3,no,1,3,2,1,3,3,15,6,1,10,4,7,9,45
974819,MS,F,17,R,LE3,T,0,0,Hybrid,Hybrid,1,1,0,no,2,no,3,0,0,2,1,1,7,12,15,9,7,12,15,42
504322,MS,M,14,U,LE3,T,1,2,Hybrid,At_home,0,2,0,no,3,yes,3,5,2,3,4,2,18,7,0,0,5,2,7,3
152754,GP,M,16,U,GT3,T,3,1,Hybrid,Hybrid,0,3,0,yes,3,no,3,1,0,0,3,2,13,0,0,11,3,3,11,69
106878,MS,M,18,U,LE3,T,0,0,Hybrid,Hybrid,0,2,0,yes,3,no,2,3,0,1,2,0,3,12,2,4,1,6,12,16
625080,GP,M,17,R,LE3,T,0,2,Full_time,Full_time,0,5,0,no,1,yes,3,0,1,2,4,2,25,14,10,4,5,10,14,33
111367,MS,M,17,R,LE3,A,2,1,At_home,Hybrid,0,0,0,yes,2,yes,3,2,2,1,0,3,13,2,4,0,4,3,4,4
663019,GP,M,20,U,GT3,T,1,2,Full_time,Hybrid,1,1,0,no,1,yes,2,0,3,3,5,1,2,3,3,5,6,5,6,30
371691,GP,F,15,U,LE3,T,0,3,Hybrid,Hybrid,3,5,0,yes,3,yes,1,2,0,5,4,2,30,18,16,0,8,10,19,-4
986121,GP,F,20,U,LE3,T,1,2,Full_time,At_home,2,3,0,no,1,yes,2,2,1,5,1,2,9,19,10,5,4,11,20,28
652856,GP,F,14,U,GT3,A,1,3,Hybrid,Hybrid,2,3,0,yes,1,no,1,1,0,2,5,0,5,16,7,4,7,8,16,28
620480,MS,F,21,R,LE3,T,2,1,At_home,Hybrid,3,3,0,no,1,yes,3,4,2,4,1,2,3,15,11,7,1,12,15,42
425051,GP,M,21,R,LE3,A,2,0,Full_time,At_home,0,3,0,yes,1,yes,1,3,1,2,2,2,8,2,12,2,4,7,12,14
674500,GP,M,14,R,GT3,A,0,3,Full_time,At_home,0,3,0,no,1,no,3,2,0,3,2,1,10,6,16,5,5,11,16,25
797691,GP,M,15,U,LE3,T,3,0,At_home,Hybrid,2,3,0,yes,2,yes,1,1,0,0,3,0,1,11,19,17,2,15,19,91
950811,MS,M,18,R,GT3,A,0,3,Hybrid,At_home,0,3,0,yes,2,no,2,1,2,4,3,3,22,1,18,14,7,13,18,80
759498,MS,M,15,R,GT3,A,2,3,At_home,Hybrid,1,0,0,no,2,no,2,3,2,1,0,1,24,15,15,10,3,14,15,67
278184,MS,M,18,R,LE3,A,2,2,Full_time,At_home,0,2,0,yes,3,no,3,2,1,1,1,1,2,17,6,10,0,9,17,47
304301,GP,M,20,R,LE3,T,1,1,Full_time,At_home,1,4,0,no,2,yes,1,2,3,3,4,1,13,12,19,7,7,12,19,40
